# Fix print output for fix thermo
51600 1342.11223167994
51800 1249.78474477215
52000 1288.84752492518
52200 1274.81802667908
52400 1245.93724864197
52600 1327.36413937014
52800 1268.54677379518
53000 1233.78395797112
53200 1258.78324691884
53400 1271.3422523849
53600 1226.97184353191
53800 1227.6555926042
54000 1226.32641242038
54200 1263.53832033196
54400 1241.34317256121
54600 1269.23248265813
54800 1222.42922843325
55000 1168.76725982024
55200 1199.3382835478
55400 1215.35981929076
55600 1160.76491546772
55800 1196.54248009827
56000 1216.91404189726
56200 1184.78109248207
56400 1119.81785442549
56600 1163.45095864596
56800 1158.8863422369
57000 1162.18051740023
57200 1152.68858819172
57400 1123.07055524602
57600 1102.84622403623
57800 1141.56226398342
58000 1113.07250125917
58200 1085.68634925964
58400 1069.73897479716
58600 1110.61449340881
58800 1080.47728522485
59000 1086.19258298858
59200 1022.90550040204
59400 1039.74271470595
59600 1042.43377260225
59800 1078.40316309956
60000 1047.3515792936
60200 1041.20862096894
60400 1046.91957607847
60600 1036.01857311413
60800 1012.29101229556
61000 1051.30704394389
61200 998.246732969994
61400 965.477653150393
61600 1014.53950504082
61800 1029.82515975453
62000 959.908341749841
62200 972.486146081709
62400 962.206435720515
62600 954.334608092161
62800 978.538901269751
63000 955.390574871854
63200 907.054580546657
63400 938.470159848433
63600 930.836621619627
63800 917.879523347402
64000 932.402611865898
64200 929.280742900423
64400 905.117099697558
64600 908.710665210537
64800 914.812956674773
65000 864.338644370403
65200 906.806164505412
65400 900.72336253817
65600 847.843959381639
65800 881.367755359837
66000 825.28087921656
66200 864.17022998377
66400 851.038052449093
66600 843.626972456225
66800 814.701772320977
67000 818.463628711057
67200 836.322360706086
67400 816.043193452771
67600 808.94723744794
67800 850.178545581901
68000 819.324656637767
68200 767.12937282478
68400 757.048220165059
68600 761.799950791118
68800 763.667376263243
69000 758.07632459486
69200 764.291009374315
69400 737.842398691652
69600 782.077740096919
69800 724.467651467638
70000 740.545072278749
70200 771.261985494298
70400 762.356181718141
70600 717.951317277331
70800 724.641042756397
71000 704.461146549853
71200 697.822702928237
71400 658.129989422751
71600 671.880580490819
71800 671.78741922254
72000 651.897608725263
72200 668.051124389012
72400 667.967354305672
72600 650.609484837486
72800 653.967604371994
73000 644.789749490167
73200 653.26686030276
73400 615.21878030837
73600 607.330527519856
73800 605.305738572605
74000 600.787638400013
74200 599.316960560155
74400 588.126556646616
74600 607.436834381725
74800 551.317768757461
75000 597.135013294433
75200 565.296198815006
75400 553.283325294104
75600 557.010025141811
75800 556.358436889464
76000 551.34634096472
76200 525.137138625765
76400 538.648786693598
76600 565.549375955443
76800 524.281222832419
77000 499.591815729944
77200 498.969118253733
77400 520.619175389039
77600 485.831089748483
77800 489.304744415349
78000 497.099231756075
78200 490.914888466713
78400 449.963197357058
78600 491.094131125568
78800 469.228756236455
79000 466.277620981183
79200 439.4352238738
79400 443.274334382966
79600 425.241073270674
79800 430.646333176449
80000 411.046510381183
80200 418.007008148459
80400 428.916490323114
80600 390.294080186536
80800 389.31719197293
81000 361.950891894958
81200 372.21933463087
81400 376.54258076145
81600 370.531669092974
81800 356.615380906206
82000 352.989302246721
82200 346.223580555853
82400 352.939932464164
82600 331.062551130581
82800 321.164207225171
83000 315.188942447772
83200 333.699475570595
83400 307.515522776893
83600 294.931221809785
83800 293.757673339433
84000 273.597898599802
84200 280.605042047876
84400 284.54862077254
84600 267.225831576685
84800 266.399607633896
85000 260.435448567307
85200 245.055071992928
85400 248.858378734158
85600 242.307851728735
85800 236.145676058302
86000 221.549107151708
86200 230.381503227857
86400 213.018115888663
86600 209.567061867211
86800 211.56757415638
87000 196.894152320332
87200 196.431765283463
87400 181.124896571648
87600 186.425330136386
87800 172.385350411169
88000 165.651993311604
88200 162.201300246603
88400 156.813391018911
88600 149.720232406032
88800 142.097990735471
89000 139.107309552407
89200 123.034295854895
89400 123.61866669266
89600 113.219925108545
89800 108.581890400878
90000 103.25843534802
